"LOCATION","Country","INDICATOR","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2010","2010",,,"0","Units",,,1.04887334019609,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2011","2011",,,"0","Units",,,1.01609808620187,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2012","2012",,,"0","Units",,,0.897080451942819,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2013","2013",,,"0","Units",,,0.905841616843986,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2014","2014",,,"0","Units",,,0.894953745908816,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2015","2015",,,"0","Units",,,1.01513397741815,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2016","2016",,,"0","Units",,,1.61832311155697,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2017","2017",,,"0","Units",,,1.65299007764958,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2018","2018",,,"0","Units",,,2.10722149984036,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2019","2019",,,"0","Units",,,1.89304319014089,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2020","2020",,,"0","Units",,,2.45536705316177,,
"LVA","Latvia","TLYCG020GS13S","General government expenditure by function, defence, percentage of GDP","2021","2021",,,"0","Units",,,2.32363567534117,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2000","2000",,,"0","Units",,,4.4040247565331,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2001","2001",,,"0","Units",,,4.12101940752783,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2002","2002",,,"0","Units",,,4.4165343760353,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2003","2003",,,"0","Units",,,4.94087157965075,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2004","2004",,,"0","Units",,,5.05419482850928,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2005","2005",,,"0","Units",,,5.72137300655528,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2006","2006",,,"0","Units",,,6.04430970526185,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2007","2007",,,"0","Units",,,5.4986302755182,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2008","2008",,,"0","Units",,,7.34249299440894,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2009","2009",,,"0","Units",,,9.04657513828415,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2010","2010",,,"0","Units",,,10.2837353867043,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2011","2011",,,"0","Units",,,7.87397590751595,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2012","2012",,,"0","Units",,,6.82530078854868,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2013","2013",,,"0","Units",,,6.41654296164976,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2014","2014",,,"0","Units",,,6.582591354994,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2015","2015",,,"0","Units",,,6.14191869274966,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2016","2016",,,"0","Units",,,5.62974167213347,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2017","2017",,,"0","Units",,,6.39857802459663,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2018","2018",,,"0","Units",,,6.24699093311293,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2019","2019",,,"0","Units",,,5.23553109989049,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2020","2020",,,"0","Units",,,6.96971962641503,,
"LVA","Latvia","TLYCG040GS13S","General government expenditure by function, economic affairs, percentage of GDP","2021","2021",,,"0","Units",,,7.16665783275367,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2000","2000",,,"0","Units",,,1.43088218807918,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2001","2001",,,"0","Units",,,1.40704677185698,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2002","2002",,,"0","Units",,,1.33244273832982,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2003","2003",,,"0","Units",,,1.20081995087023,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2004","2004",,,"0","Units",,,1.20026425819587,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2005","2005",,,"0","Units",,,1.20155640200611,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2006","2006",,,"0","Units",,,1.38604820389606,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2007","2007",,,"0","Units",,,1.2151691018205,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2008","2008",,,"0","Units",,,1.19431297629162,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2009","2009",,,"0","Units",,,1.04984166322456,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2010","2010",,,"0","Units",,,1.46749388267789,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2011","2011",,,"0","Units",,,1.32271866196043,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2012","2012",,,"0","Units",,,1.22808069801507,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2013","2013",,,"0","Units",,,1.21565729673511,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2014","2014",,,"0","Units",,,1.10574024111435,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2015","2015",,,"0","Units",,,0.970408502707499,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2016","2016",,,"0","Units",,,0.884581348612315,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2017","2017",,,"0","Units",,,1.09129585935713,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2018","2018",,,"0","Units",,,1.12010349612239,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2019","2019",,,"0","Units",,,1.02471931208174,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2020","2020",,,"0","Units",,,1.1462648847323,,
"LVA","Latvia","TLYCG060GS13S","General government expenditure by function, housing and community amenities, percentage of GDP","2021","2021",,,"0","Units",,,0.99095136257222,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2000","2000",,,"0","Units",,,4.21140600044551,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2001","2001",,,"0","Units",,,3.89922750294574,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2002","2002",,,"0","Units",,,3.73657341788038,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2003","2003",,,"0","Units",,,3.96425204765711,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2004","2004",,,"0","Units",,,4.60099797030168,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2005","2005",,,"0","Units",,,4.10656200868376,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2006","2006",,,"0","Units",,,4.15052832331946,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2007","2007",,,"0","Units",,,3.99412680746989,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2008","2008",,,"0","Units",,,3.92079895599743,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2009","2009",,,"0","Units",,,4.91399793094824,,
"LVA","Latvia","TLYCG010GS13S","General government expenditure by function, general public services, percentage of GDP","2010","2010",,,"0","Units",,,4.87080370500188,,
